"","institutionCode","catalogNumber","order","family","genus","scientificName","sex","recordedBy","recordNumber","eventDate","locality","decimalLatitude","decimalLongitude","verbatimElevationInMeters","DEMElevationInMeters","preparations","habitat","burnStatus","basisOfRecord","recordSource","site","county","residuals","percentDeviation"
"245","ASU","ASUVTC001549","Rodentia","Cricetidae","Peromyscus","Peromyscus sonoriensis.melanotis","f","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien","NSU0034",2022-09-09,"Santa Catalina Mts., Mt. Lemmon Peak at Mt. Lemmon Trailhead",32.4397019999999,-110.788293,2780,2769.66811119161,"feces","Petran Montane Conifer Forest","burned","MATERIAL_SAMPLE","ASU post-2020","CFP",NA,-3.75049013136263,3.76808091722827
"246","ASU","ASUVTC001551","Rodentia","Cricetidae","Peromyscus","Peromyscus sonoriensis.melanotis","m","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien","NSU0035",2022-09-09,"Santa Catalina Mts., Mt. Lemmon Peak at Mt. Lemmon Trailhead",32.4398839999999,-110.789023,2766,2772.8303667062,"feces","Petran Montane Conifer Forest","burned","MATERIAL_SAMPLE","ASU post-2020","CFP",NA,13.3299315674067,13.3924524549689
"247","ASU","ASUVTC001557","Rodentia","Cricetidae","Peromyscus","Peromyscus sonoriensis.melanotis","f","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien","NSU0037",2022-09-09,"Santa Catalina Mts., Mt. Lemmon Peak at Mt. Lemmon Trailhead",32.4397439999999,-110.788245,2775,2770.20586783334,"feces","Petran Montane Conifer Forest","burned","MATERIAL_SAMPLE","ASU post-2020","CFP",NA,1.7580401475743,1.76628581859222
"248","ASU","ASUVTC001559","Rodentia","Cricetidae","Peromyscus","Peromyscus sonoriensis.melanotis","f","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien","NSU0038",2022-09-09,"Santa Catalina Mts., Mt. Lemmon Peak at Mt. Lemmon Trailhead",32.439954,-110.78934,2758,2769.25493852456,"feces","Petran Montane Conifer Forest","burned","MATERIAL_SAMPLE","ASU post-2020","CFP",NA,17.707741205298,17.7907951723254
"249","ASU","ASUVTC001562","Rodentia","Cricetidae","Peromyscus","Peromyscus sonoriensis.melanotis","f","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien","NSU0039",2022-09-09,"Santa Catalina Mts., Mt. Lemmon Peak at Mt. Lemmon Trailhead",32.4399209999999,-110.789141,2770,2771.2845582216,"feces","Petran Montane Conifer Forest","burned","MATERIAL_SAMPLE","ASU post-2020","CFP",NA,7.80750417304129,7.84412342259073
"250","ASU","ASUVTC001564","Rodentia","Cricetidae","Peromyscus","Peromyscus sonoriensis.melanotis","u","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien","NSU0040",2022-09-09,"Santa Catalina Mts., Mt. Lemmon Peak at Mt. Lemmon Trailhead",32.439867,-110.789509,2751,2768.45494565853,"feces","Petran Montane Conifer Forest","burned","MATERIAL_SAMPLE","ASU post-2020","CFP",NA,23.8668314313576,23.9787731526515
"251","ASU","ASUVTC001566","Rodentia","Cricetidae","Peromyscus","Peromyscus sonoriensis.melanotis","u","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien","NSU0041",2022-09-09,"Santa Catalina Mts., Mt. Lemmon Peak at Mt. Lemmon Trailhead",32.439717,-110.789665,2768,2770.26145283211,"feces","Petran Montane Conifer Forest","burned","MATERIAL_SAMPLE","ASU post-2020","CFP",NA,8.772708238434,8.81385454909713
"252","ASU","ASUVTC001568","Rodentia","Cricetidae","Peromyscus","Peromyscus sonoriensis.melanotis","m","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien","NSU0042",2022-09-09,"Santa Catalina Mts., Mt. Lemmon Peak at Mt. Lemmon Trailhead",32.4417639999999,-110.787782,2692,2785.36582838647,"feces","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFP",NA,99.4328430783396,99.899209283646
"253","ASU","ASUVTC001570","Rodentia","Cricetidae","Neotoma","Neotoma mexicana","f","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien","NSU0043",2022-09-09,"Santa Catalina Mts., Mt. Lemmon Peak at Mt. Lemmon Trailhead",32.4415169999999,-110.78713,2664,2777.2109634885,"feces","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFP",NA,119.114310548728,119.672988016741
"254","ASU","ASUVTC001572","Rodentia","Cricetidae","Peromyscus","Peromyscus sonoriensis.melanotis","f","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien","NSU0044",2022-09-09,"Santa Catalina Mts., Mt. Lemmon Peak at Mt. Lemmon Trailhead",32.4420489999999,-110.787525,2738,2775.00052258671,"feces","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFP",NA,43.3364198162753,43.5396790315967
"255","ASU","ASUVTC001575","Rodentia","Cricetidae","Neotoma","Neotoma mexicana","f","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien","NSU0045",2022-09-09,"Santa Catalina Mts., Mt. Lemmon Peak at Mt. Lemmon Trailhead",32.4414659999999,-110.786929,2725,2777.79503471225,"ear","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFP",NA,59.0549433985537,59.3319266266775
"256","ASU","ASUVTC001577","Rodentia","Cricetidae","Peromyscus","Peromyscus sonoriensis.melanotis","m","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien","NSU0046",2022-09-09,"Santa Catalina Mts., Mt. Lemmon Peak at Mt. Lemmon Trailhead",32.4415529999999,-110.787147,2663,2776.09202291342,"feces","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFP",NA,118.989524701089,119.547616890632
"257","ASU","ASUVTC001579","Rodentia","Cricetidae","Neotoma","Neotoma mexicana","f","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien","NSU0047",2022-09-09,"Santa Catalina Mts., Mt. Lemmon Peak at Mt. Lemmon Trailhead",32.4420599999999,-110.787481,2737,2773.80576108026,"feces","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFP",NA,43.1358130372668,43.3381313539939
"258","ASU","ASUVTC001582","Rodentia","Cricetidae","Neotoma","Neotoma mexicana","f","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien","NSU0048",2022-09-09,"Santa Catalina Mts., Mt. Lemmon Peak at Mt. Lemmon Trailhead",32.441755,-110.787654,2684,2782.43249909259,"ear","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFP",NA,104.452751603991,104.94266250155
"259","ASU","ASUVTC001584","Rodentia","Cricetidae","Peromyscus","Peromyscus sonoriensis.melanotis","m","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien","NSU0049",2022-09-09,"Santa Catalina Mts., Mt. Lemmon Peak at Mt. Lemmon Trailhead",32.4422619999999,-110.787707,2737,2775.43959859095,"feces","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFP",NA,44.769650547957,44.9796319926443
"260","ASU","ASUVTC001586","Rodentia","Cricetidae","Peromyscus","Peromyscus sonoriensis.melanotis","f","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien","NSU0050",2022-09-09,"Santa Catalina Mts., Mt. Lemmon Peak at Mt. Lemmon Trailhead",32.441628,-110.787389,2667,2778.12129583969,"feces","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFP",NA,117.042178717594,117.591137341922
"261","ASU","ASUVTC001588","Rodentia","Cricetidae","Neotoma","Neotoma mexicana","f","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien","NSU0051",2022-09-09,"Santa Catalina Mts., Mt. Lemmon Peak at Mt. Lemmon Trailhead",32.441659,-110.787101,2722,2771.96328926006,"feces","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFP",NA,56.2056621286875,56.4692814777092
"262","ASU","ASUVTC001600","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","m","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien; Kleker, Dorea; Gilbert Kleker, Aven; Bucci, Melanie E.; Dean, Brianna M.; Alston, Jesse M.","NSU0055",2022-09-10,"Santa Catalina Mts., Green Spring",32.45338,-110.745388,2214,2220.56906013172,"feces","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFN",NA,9.8420345405719,9.88819627304459
"263","ASU","ASUVTC001607","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien; Kleker, Dorea; Gilbert Kleker, Aven; Bucci, Melanie E.; Dean, Brianna M.; Alston, Jesse M.","NSU0057",2022-09-10,"Santa Catalina Mts., Green Spring",32.453581,-110.745073,2197,2208.45608523876,"ectos","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFN",NA,14.6296900141153,14.698307110896
"264","ASU","ASUVTC001610","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","u","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien; Kleker, Dorea; Gilbert Kleker, Aven; Bucci, Melanie E.; Dean, Brianna M.; Alston, Jesse M.","NSU0058",2022-09-10,"Santa Catalina Mts., Green Spring",32.4535709999999,-110.745095,2197,2209.21858251417,"feces","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFN",NA,15.3921872895254,15.4643806992213
"265","ASU","ASUVTC001612","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","m","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien; Kleker, Dorea; Gilbert Kleker, Aven; Bucci, Melanie E.; Dean, Brianna M.; Alston, Jesse M.","NSU0059",2022-09-10,"Santa Catalina Mts., Green Spring",32.453726,-110.745212,2195,2211.71383508917,"feces","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFN",NA,19.8757493194082,19.9689718151223
"266","ASU","ASUVTC001614","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien; Kleker, Dorea; Gilbert Kleker, Aven; Bucci, Melanie E.; Dean, Brianna M.; Alston, Jesse M.","NSU0060",2022-09-10,"Santa Catalina Mts., Green Spring",32.4537339999999,-110.745186,2195,2210.77212116778,"ectos","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFN",NA,18.934035398018,19.0228410075766
"267","ASU","ASUVTC001617","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","m","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien; Kleker, Dorea; Gilbert Kleker, Aven; Bucci, Melanie E.; Dean, Brianna M.; Alston, Jesse M.","NSU0061",2022-09-10,"Santa Catalina Mts., Green Spring",32.452944,-110.746416,2219,2233.20878778913,"feces","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFN",NA,17.5109885607748,17.593119706113
"268","ASU","ASUVTC001619","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien; Kleker, Dorea; Gilbert Kleker, Aven; Bucci, Melanie E.; Dean, Brianna M.; Alston, Jesse M.","NSU0062",2022-09-10,"Santa Catalina Mts., Green Spring",32.453822,-110.745199,2191,2210.86996010503,"feces","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFN",NA,23.0084932450335,23.1164091343141
"269","ASU","ASUVTC001622","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien; Kleker, Dorea; Gilbert Kleker, Aven; Bucci, Melanie E.; Dean, Brianna M.; Alston, Jesse M.","NSU0063",2022-09-10,"Santa Catalina Mts., Green Spring",32.452317,-110.746362,2208,2209.2844549489,"feces","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFN",NA,4.52235772240009,4.54356877042748
"270","ASU","ASUVTC001624","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","m","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien; Kleker, Dorea; Gilbert Kleker, Aven; Bucci, Melanie E.; Dean, Brianna M.; Alston, Jesse M.","NSU0064",2022-09-10,"Santa Catalina Mts., Green Spring",32.4522449999999,-110.746408,2205,2207.16399747261,"feces","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFN",NA,5.38436442843424,5.40961851479781
"271","ASU","ASUVTC001626","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien; Kleker, Dorea; Gilbert Kleker, Aven; Bucci, Melanie E.; Dean, Brianna M.; Alston, Jesse M.","NSU0065",2022-09-10,"Santa Catalina Mts., Green Spring",32.453946,-110.74514,2193,2207.94601855388,"feces","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFN",NA,18.096242239001,18.181118378132
"272","ASU","ASUVTC001628","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien; Kleker, Dorea; Gilbert Kleker, Aven; Bucci, Melanie E.; Dean, Brianna M.; Alston, Jesse M.","NSU0066",2022-09-10,"Santa Catalina Mts., Green Spring",32.451875,-110.74622,2195,2196.05799798907,"feces","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFN",NA,4.21991221930801,4.23970471832058
"273","ASU","ASUVTC001630","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien; Kleker, Dorea; Gilbert Kleker, Aven; Bucci, Melanie E.; Dean, Brianna M.; Alston, Jesse M.","NSU0067",2022-09-10,"Santa Catalina Mts., Green Spring",32.451875,-110.74622,2195,2196.05799798907,"feces","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFN",NA,4.21991221930801,4.23970471832058
"274","ASU","ASUVTC001632","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","m","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien; Kleker, Dorea; Gilbert Kleker, Aven; Bucci, Melanie E.; Dean, Brianna M.; Alston, Jesse M.","NSU0068",2022-09-10,"Santa Catalina Mts., Green Spring",32.454039,-110.745146,2194,2208.05083028474,"feces","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFN",NA,17.2068992424197,17.2876041288168
"275","ASU","ASUVTC001634","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","m","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien; Kleker, Dorea; Gilbert Kleker, Aven; Bucci, Melanie E.; Dean, Brianna M.; Alston, Jesse M.","NSU0069/NSU0082",2022-09-10,"Santa Catalina Mts., Green Spring",32.4526979999999,-110.746953,2232,2231.62559889571,"feces","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFN",NA,3.0037882106169,3.01787676793821
"276","ASU","ASUVTC001636","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","m","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien; Kleker, Dorea; Gilbert Kleker, Aven; Bucci, Melanie E.; Dean, Brianna M.; Alston, Jesse M.","NSU0070",2022-09-10,"Santa Catalina Mts., Green Spring",32.451875,-110.74622,2195,2196.05799798907,"feces","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFN",NA,4.21991221930801,4.23970471832058
"277","ASU","ASUVTC001638","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","m","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien; Kleker, Dorea; Gilbert Kleker, Aven; Bucci, Melanie E.; Dean, Brianna M.; Alston, Jesse M.","NSU0071",2022-09-10,"Santa Catalina Mts., Green Spring",32.451971,-110.746691,2210,2207.28314570497,"feces","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFN",NA,0.532739023587489,0.535237709827945
"278","ASU","ASUVTC001640","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","m","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien; Kleker, Dorea; Gilbert Kleker, Aven; Bucci, Melanie E.; Dean, Brianna M.; Alston, Jesse M.","NSU0072",2022-09-10,"Santa Catalina Mts., Green Spring",32.452505,-110.746701,2242,2222.03407291995,"ear","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFN",NA,-16.5292850395569,16.6068117369908
"279","ASU","ASUVTC001642","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","m","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien; Kleker, Dorea; Gilbert Kleker, Aven; Bucci, Melanie E.; Dean, Brianna M.; Alston, Jesse M.","NSU0073",2022-09-10,"Santa Catalina Mts., Green Spring",32.45158,-110.746437,2195,2198.75163585783,"feces","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFN",NA,6.91355008806812,6.94597645766542
"280","ASU","ASUVTC001644","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien; Kleker, Dorea; Gilbert Kleker, Aven; Bucci, Melanie E.; Dean, Brianna M.; Alston, Jesse M.","NSU0074",2022-09-10,"Santa Catalina Mts., Green Spring",32.4521829999999,-110.746696,2206,2211.42577465581,"feces","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFN",NA,8.65198688419287,8.69256697993009
"281","ASU","ASUVTC001647","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien; Kleker, Dorea; Gilbert Kleker, Aven; Bucci, Melanie E.; Dean, Brianna M.; Alston, Jesse M.","NSU0076",2022-09-10,"Santa Catalina Mts., Green Spring",32.451441,-110.746423,2211,2198.89456001441,"feces","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFN",NA,-8.85000139441388,8.89151023032254
"282","ASU","ASUVTC001649","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien; Kleker, Dorea; Gilbert Kleker, Aven; Bucci, Melanie E.; Dean, Brianna M.; Alston, Jesse M.","NSU0077",2022-09-10,"Santa Catalina Mts., Green Spring",32.452485,-110.74709,2220,2228.7805908651,"feces","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFN",NA,12.0886369093033,12.1453357982034
"283","ASU","ASUVTC001651","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","m","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien; Kleker, Dorea; Gilbert Kleker, Aven; Bucci, Melanie E.; Dean, Brianna M.; Alston, Jesse M.","NSU0078",2022-09-10,"Santa Catalina Mts., Green Spring",32.452215,-110.746874,2212,2219.04158310222,"ear","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFN",NA,10.3028669659546,10.351190123796
"284","ASU","ASUVTC001653","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien; Kleker, Dorea; Gilbert Kleker, Aven; Bucci, Melanie E.; Dean, Brianna M.; Alston, Jesse M.","NSU0079",2022-09-10,"Santa Catalina Mts., Green Spring",32.452987,-110.747228,2233,2236.55853213,"feces","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFN",NA,6.94256671746543,6.97512918269194
"285","ASU","ASUVTC001655","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","m","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien; Kleker, Dorea; Gilbert Kleker, Aven; Bucci, Melanie E.; Dean, Brianna M.; Alston, Jesse M.","NSU0080",2022-09-10,"Santa Catalina Mts., Green Spring",32.4520529999999,-110.746858,2210,2214.69156236462,"ear","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFN",NA,7.94115568323739,7.97840179354746
"286","ASU","ASUVTC001657","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien; Kleker, Dorea; Gilbert Kleker, Aven; Bucci, Melanie E.; Dean, Brianna M.; Alston, Jesse M.","NSU0081",2022-09-10,"Santa Catalina Mts., Green Spring",32.452776,-110.747089,2217,2234.00879889518,"feces","Petran Montane Conifer Forest","unburned","MATERIAL_SAMPLE","ASU post-2020","CFN",NA,20.2993091217076,20.3945182243778
