gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
1586121615,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/7313411,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus audubonii,,SPECIES,"Sylvilagus audubonii (Baird, 1858)",Sylvilagus audubonii,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.385547,-110.956743,,,,,,,2017-07-25T00:00:00,25,7,2017,2436910,2436910,HUMAN_OBSERVATION,iNaturalist,Observations,7313411,,Anna Simpson,2017-08-02T00:14:00,CC_BY_NC_4_0,Anna Simpson,Anna Simpson,,,2024-01-17T00:00:20.454Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1586120424,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/7309769,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus aberti,,SPECIES,"Sciurus aberti Woodhouse, 1853",Sciurus aberti,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.443218,-110.757675,196,,,,,,2017-07-25T15:20:00,25,7,2017,5219667,5219667,HUMAN_OBSERVATION,iNaturalist,Observations,7309769,,sea-kangaroo,2017-08-03T16:07:22,CC_BY_NC_4_0,ingas,ingas,,,2024-01-16T23:23:22.826Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1586104585,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/7258397,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Antrozous,Antrozous pallidus,,SPECIES,"Antrozous pallidus (LeConte, 1856)",Antrozous pallidus,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.426918,-110.916588,,,,,,,2017-07-28T20:54:45,28,7,2017,2432339,2432339,HUMAN_OBSERVATION,iNaturalist,Observations,7258397,,Jakob Fahr,2017-07-29T10:10:04,CC_BY_NC_4_0,lchisholm,lchisholm,,,2024-01-16T23:23:23.396Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1586100568,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/7179615,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Otospermophilus,Otospermophilus variegatus,,SPECIES,"Otospermophilus variegatus (Erxleben, 1777)",Otospermophilus variegatus,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.443218,-110.757675,196,,,,,,2016-05-30T00:00:00,30,5,2016,7572569,7572569,HUMAN_OBSERVATION,iNaturalist,Observations,7179615,,Andrew Core,2017-07-29T20:23:30,CC_BY_NC_4_0,ingas,ingas,,,2024-01-16T23:41:05.127Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1584422505,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/7193949,Animalia,Chordata,Mammalia,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,,SPECIES,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.595306,-110.857318,29093,,,,,,2017-06-30T00:10:30,30,6,2017,2440995,2440995,HUMAN_OBSERVATION,iNaturalist,Observations,7193949,,Alan Dahl,2017-07-24T21:46:24,CC_BY_NC_4_0,Alan Dahl,Alan Dahl,,,2024-01-16T23:41:05.916Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1584402961,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/6525980,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Otospermophilus,Otospermophilus variegatus,,SPECIES,"Otospermophilus variegatus (Erxleben, 1777)",Otospermophilus variegatus,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.211953,-110.926147,,,,,,,2017-06-06T10:18:31,6,6,2017,7572569,7572569,HUMAN_OBSERVATION,iNaturalist,Observations,6525980,,CK Kelly,2017-06-06T20:40:53,CC_BY_4_0,CK Kelly,CK Kelly,,,2024-01-17T00:00:10.827Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1580494321,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/7058556,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.221743,-110.926479,23257,,,,,,2012-08-11T04:31:00,11,8,2012,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,7058556,,Chris Rohrer,2017-07-15T07:16:11,CC_BY_4_0,Chris Rohrer,Chris Rohrer,,,2024-01-16T23:41:30.149Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1572381168,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/6976001,Animalia,Chordata,Mammalia,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,,SPECIES,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.310067,-110.822207,163,,,,,,2017-02-21T00:00:00,21,2,2017,2440995,2440995,HUMAN_OBSERVATION,iNaturalist,Observations,6976001,,ingas,2017-07-09T02:48:16,CC_BY_NC_4_0,ingas,ingas,,,2024-01-16T23:23:22.315Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1572369993,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/6940267,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Otospermophilus,Otospermophilus variegatus,,SPECIES,"Otospermophilus variegatus (Erxleben, 1777)",Otospermophilus variegatus,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.420197,-110.881992,50,,,,,,2015-11-27T11:09:00,27,11,2015,7572569,7572569,HUMAN_OBSERVATION,iNaturalist,Observations,6940267,,Andrew Core,2017-07-06T05:22:20,CC_BY_NC_4_0,Andrew Core,Andrew Core,,,2024-01-16T23:23:21.655Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1572361912,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/6916143,Animalia,Chordata,Mammalia,Chiroptera,Molossidae,Tadarida,Tadarida brasiliensis,,SPECIES,"Tadarida brasiliensis (I.Geoffroy, 1824)",Tadarida brasiliensis,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.221743,-110.926479,23257,,,,,,2017-07-03T00:00:00,3,7,2017,2433011,2433011,HUMAN_OBSERVATION,iNaturalist,Observations,6916143,,Chris Rohrer,2017-07-04T15:12:26,CC_BY_4_0,Chris Rohrer,Chris Rohrer,,,2024-01-16T23:23:22.089Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1572360847,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/6912935,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Xerospermophilus,Xerospermophilus tereticaudus,,SPECIES,"Xerospermophilus tereticaudus (Baird, 1858)",Xerospermophilus tereticaudus,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.248523,-110.908785,172,,,,,,2017-04-02T00:00:00,2,4,2017,8032606,8032606,HUMAN_OBSERVATION,iNaturalist,Observations,6912935,,ingas,2017-07-04T11:46:14,CC_BY_NC_4_0,ingas,ingas,,,2024-01-16T23:23:22.708Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1572359985,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/6910886,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Xerospermophilus,Xerospermophilus tereticaudus,,SPECIES,"Xerospermophilus tereticaudus (Baird, 1858)",Xerospermophilus tereticaudus,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.436224,-110.913913,1510,,,,,,2017-07-03T10:10:00,3,7,2017,8032606,8032606,HUMAN_OBSERVATION,iNaturalist,Observations,6910886,,Steve Jones,2017-07-04T05:13:44,CC_BY_NC_4_0,ingas,ingas,,,2024-01-16T23:23:22.950Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1572359771,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/6910349,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Odocoileus,Odocoileus virginianus,,SPECIES,"Odocoileus virginianus (Zimmermann, 1780)",Odocoileus virginianus,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.436224,-110.913913,1510,,,,,,2017-07-03T08:55:00,3,7,2017,2440965,2440965,HUMAN_OBSERVATION,iNaturalist,Observations,6910349,,John Oliver,2017-07-04T02:53:12,CC_BY_NC_4_0,ingas,ingas,,,2024-01-16T23:23:22.068Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1572335486,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/6407411,Animalia,Chordata,Mammalia,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,,SPECIES,"Pecari tajacu (Linnaeus, 1758)",Pecari tajacu,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.418171,-110.9464,15,,,,,,2016-04-29T09:13:00,29,4,2016,2440995,2440995,HUMAN_OBSERVATION,iNaturalist,Observations,6407411,,Tom Clark,2017-05-28T22:37:44,CC_BY_NC_4_0,Tom Clark,Tom Clark,,,2024-01-17T00:00:18.038Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1571116546,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/6575202,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus aberti,,SPECIES,"Sciurus aberti Woodhouse, 1853",Sciurus aberti,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.438757,-110.792415,32,,,,,,2017-06-08T14:20:22,8,6,2017,5219667,5219667,HUMAN_OBSERVATION,iNaturalist,Observations,6575202,,CK Kelly,2017-06-10T16:29:44,CC_BY_4_0,CK Kelly,CK Kelly,,,2024-01-16T23:23:21.724Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1571116478,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/6574959,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias dorsalis,,SPECIES,"Neotamias dorsalis (Baird, 1855)",Neotamias dorsalis,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.4451,-110.761061,24,,,,,,2017-06-08T16:06:57,8,6,2017,4972385,2437431,HUMAN_OBSERVATION,iNaturalist,Observations,6574959,,CK Kelly,2019-01-14T21:36:44,CC_BY_4_0,CK Kelly,CK Kelly,,,2024-01-16T23:41:28.452Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1571110128,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/6555903,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus aberti,,SPECIES,"Sciurus aberti Woodhouse, 1853",Sciurus aberti,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.435318,-110.757939,24,,,,,,2017-06-08T16:04:45,8,6,2017,5219667,5219667,HUMAN_OBSERVATION,iNaturalist,Observations,6555903,,CK Kelly,2017-06-09T02:28:40,CC_BY_4_0,CK Kelly,CK Kelly,,,2024-01-17T00:00:07.588Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1571100294,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/6525969,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Otospermophilus,Otospermophilus variegatus,,SPECIES,"Otospermophilus variegatus (Erxleben, 1777)",Otospermophilus variegatus,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.212658,-110.925353,,,,,,,2017-06-06T10:15:32,6,6,2017,7572569,7572569,HUMAN_OBSERVATION,iNaturalist,Observations,6525969,,CK Kelly,2017-06-06T20:38:53,CC_BY_4_0,CK Kelly,CK Kelly,,,2024-01-16T23:41:05.270Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1571100279,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/6525956,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Otospermophilus,Otospermophilus variegatus,,SPECIES,"Otospermophilus variegatus (Erxleben, 1777)",Otospermophilus variegatus,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.21258,-110.924255,,,,,,,2017-06-06T10:14:06,6,6,2017,7572569,7572569,HUMAN_OBSERVATION,iNaturalist,Observations,6525956,,CK Kelly,2017-06-06T20:37:37,CC_BY_4_0,CK Kelly,CK Kelly,,,2024-01-16T23:40:50.613Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1571100241,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/6525984,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Otospermophilus,Otospermophilus variegatus,,SPECIES,"Otospermophilus variegatus (Erxleben, 1777)",Otospermophilus variegatus,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.209183,-110.926163,,,,,,,2017-06-06T10:20:15,6,6,2017,7572569,7572569,HUMAN_OBSERVATION,iNaturalist,Observations,6525984,,CK Kelly,2017-06-06T20:41:51,CC_BY_4_0,CK Kelly,CK Kelly,,,2024-01-16T23:23:20.935Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1571100211,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/6525947,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Otospermophilus,Otospermophilus variegatus,,SPECIES,"Otospermophilus variegatus (Erxleben, 1777)",Otospermophilus variegatus,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.212622,-110.9244,,,,,,,2017-06-06T10:13:48,6,6,2017,7572569,7572569,HUMAN_OBSERVATION,iNaturalist,Observations,6525947,,CK Kelly,2017-06-06T20:36:53,CC_BY_4_0,CK Kelly,CK Kelly,,,2024-01-16T23:23:20.688Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1571100190,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/6525978,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Otospermophilus,Otospermophilus variegatus,,SPECIES,"Otospermophilus variegatus (Erxleben, 1777)",Otospermophilus variegatus,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.213055,-110.926163,,,,,,,2017-06-06T10:17:33,6,6,2017,7572569,7572569,HUMAN_OBSERVATION,iNaturalist,Observations,6525978,,CK Kelly,2017-06-06T20:40:15,CC_BY_4_0,CK Kelly,CK Kelly,,,2024-01-16T23:23:18.846Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1571099876,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/6524401,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Otospermophilus,Otospermophilus variegatus,,SPECIES,"Otospermophilus variegatus (Erxleben, 1777)",Otospermophilus variegatus,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.21003,-110.923575,,,,,,,2017-06-06T10:54:04,6,6,2017,7572569,7572569,HUMAN_OBSERVATION,iNaturalist,Observations,6524401,,CK Kelly,2017-06-06T18:32:15,CC_BY_4_0,CK Kelly,CK Kelly,,,2024-01-16T23:41:40.050Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1571092385,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/6502113,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Xerospermophilus,Xerospermophilus tereticaudus,,SPECIES,"Xerospermophilus tereticaudus (Baird, 1858)",Xerospermophilus tereticaudus,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.31325,-110.817375,250,,,,,,2017-05-18T16:40:00,18,5,2017,8032606,8032606,HUMAN_OBSERVATION,iNaturalist,Observations,6502113,,Laurens R Halsey,2017-06-05T01:57:39,CC_BY_NC_4_0,Laurens R Halsey,Laurens R Halsey,,,2024-01-17T00:00:23.159Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1571065849,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/5040400,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Odocoileus,Odocoileus virginianus,couesi,SUBSPECIES,"Odocoileus virginianus couesi (Coues & Yarrow, 1875)",Odocoileus virginianus couesi,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.344212,-110.89323,,,,,,,2017-02-01T11:37:00,1,2,2017,4262313,2440965,HUMAN_OBSERVATION,iNaturalist,Observations,5040400,,Ken Bosma,2017-02-02T02:23:08,CC_BY_NC_4_0,Ken Bosma,Ken Bosma,,,2024-01-17T00:00:00.686Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1562975909,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/6336857,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Odocoileus,Odocoileus virginianus,,SPECIES,"Odocoileus virginianus (Zimmermann, 1780)",Odocoileus virginianus,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.590089,-110.811666,29079,,,,,,2017-04-24T23:34:36,24,4,2017,2440965,2440965,HUMAN_OBSERVATION,iNaturalist,Observations,6336857,,Alan Dahl,2017-05-23T20:53:12,CC_BY_NC_4_0,Alan Dahl,Alan Dahl,,,2024-01-16T23:23:18.762Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1562975887,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/6336855,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.542076,-110.818069,29093,,,,,,2017-04-26T08:12:05,26,4,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,6336855,,Alan Dahl,2017-05-23T20:53:11,CC_BY_NC_4_0,Alan Dahl,Alan Dahl,,,2024-01-16T23:23:18.547Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1562975886,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/6336845,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Lynx rufus,,SPECIES,"Lynx rufus (Schreber, 1777)",Lynx rufus,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.558388,-110.875626,29093,,,,,,2017-05-16T05:04:56,16,5,2017,2435246,2435246,HUMAN_OBSERVATION,iNaturalist,Observations,6336845,,Alan Dahl,2017-05-23T20:52:58,CC_BY_NC_4_0,Alan Dahl,Alan Dahl,,,2024-01-17T00:00:09.571Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1562975827,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/6336848,Animalia,Chordata,Mammalia,Carnivora,Mephitidae,Mephitis,Mephitis macroura,,SPECIES,"Mephitis macroura Lichtenstein, 1832",Mephitis macroura,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.520495,-110.88525,29079,,,,,,2017-05-02T04:05:27,2,5,2017,5219394,5219394,HUMAN_OBSERVATION,iNaturalist,Observations,6336848,,Alan Dahl,2017-05-23T20:53:03,CC_BY_NC_4_0,Alan Dahl,Alan Dahl,,,2024-01-16T23:23:18.502Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1562975757,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/6336844,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Otospermophilus,Otospermophilus variegatus,,SPECIES,"Otospermophilus variegatus (Erxleben, 1777)",Otospermophilus variegatus,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.496743,-110.954149,29079,,,,,,2017-05-17T04:05:38,17,5,2017,7572569,7572569,HUMAN_OBSERVATION,iNaturalist,Observations,6336844,,Alan Dahl,2017-05-23T20:52:56,CC_BY_NC_4_0,Alan Dahl,Alan Dahl,,,2024-01-17T00:00:09.491Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1562923044,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/6171069,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.227067,-110.936653,,,,,,,2017-05-10T13:50:12,10,5,2017,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,6171069,,madkaplan,2017-05-11T16:45:54,CC_BY_NC_4_0,madkaplan,madkaplan,,,2024-01-16T23:40:54.594Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1562908329,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/6132156,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Xerospermophilus,Xerospermophilus tereticaudus,,SPECIES,"Xerospermophilus tereticaudus (Baird, 1858)",Xerospermophilus tereticaudus,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.309467,-110.821992,,,,,,,2017-05-07T15:31:24,7,5,2017,8032606,8032606,HUMAN_OBSERVATION,iNaturalist,Observations,6132156,,CK Kelly,2017-05-07T23:54:26,CC_BY_4_0,CK Kelly,CK Kelly,,,2024-01-16T23:23:16.842Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1500299748,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/5913338,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Xerospermophilus,Xerospermophilus tereticaudus,,SPECIES,"Xerospermophilus tereticaudus (Baird, 1858)",Xerospermophilus tereticaudus,,US,,Arizona,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.233216,-110.914836,65,,,,,,2017-04-22T16:53:22,22,4,2017,8032606,8032606,HUMAN_OBSERVATION,iNaturalist,Observations,5913338,,Chris Rohrer,2017-04-22T23:54:20,CC_BY_4_0,Chris Rohrer,Chris Rohrer,,,2024-01-16T23:23:39.576Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
